Temporada,Date,Time,Form,Location,User,Pass?,Country Origen / Pais de Origen,Production Area / Zona de Producción,Continente,Is it an Emergent Market? / Es Mercado Emergente?,# Inspection / Número de Inspección,Harvest Data / Fecha de Cosecha,Variety / Variedad,Harvest Interval/Dias de Reingreso,Country / Pais,Pre-Inspection Disposition / Disposición de la Inspección Previa,Pallet Count / Cajas por Tarima,Count Clamshell/ # Clamshell's,Clamshell weight / Peso del canasto,Were the weights recorded? / ¿Los pesos fueron registrados?,Average Clamshell weight / Peso promedio del canasto,# Clamshell with Compliance / Canastos en Conformidad,# Clamshell Underweight / Canastos con Bajo Peso,Clamshell Low weight / Canasto con menor peso,Basket Count / Conteo por Canasto,Average Basket Count / Conteo Promedio por Canasto,Total Fruit Inspected / Total de Fruta Inspeccionada,# Sample Brix / # Muestras Brix,Brix1,Brix2,Brix3,Brix4,Brix5,# Sample Acidity / # Muestras Acidez,Acidity / Acidez 1,Acidity / Acidez 2,Acidity / Acidez 3,Acidity / Acidez 4,Acidity / Acidez 5, Semana Inspeccion,Brix6,Brix7,Acidity / Acidez 6,Acidity / Acidez 7,Brix8,Brix9,Brix10,Acidity / Acidez 8,Acidity / Acidez 9,Has it been approved? / ¿Ha sido Aprobado?2,Fecha de Cosecha,PRODUCTION AREA,Lote,Empresa,Production Area,Ha,FUNDO CODE,SKU Code,Fruit Type
2023-2024,22/11/2025,16:06,Formulario Registro Inspeccion Uva,Ica,Juan M.,True,Perú,Pisco,EEUU,,First Inspection,1103568:00:00,AIREN,7,,Pass_Pasar,276,10,654,Yes / Si,384.30,0,0,,109,106.5,1065,5,12.7,14.2,13.4,13,13.5,5,0.56,0.6,0.74,0.49,0.36,2547,,,,,,,,,,,21/11/2025,Pisco,Lote 20,Agricultores Unidos,Pisco,344.98,87003,9116,Generica
2023-2024,22/11/2025,10:58,Formulario Registro Inspeccion Uva,Pisco,Guadalupe,False,Perú,Pisco,EEUU,,First Inspection,1103568:00:00,MERLOT,8,,Pass_Pasar,276,11,360,Yes / Si,353.54,0,1,,99,99.5,1094.5,6,14.9,11.4,13.2,15.6,15,6,0.35,0.3,0.34,0.33,0.35,2547,12.2,,0.28,,,,,,,,21/11/2025,Pisco,Lote 3,Santa Bernardina Uva,Pisco,313.27,86986,9116,Generica
2023-2024,22/11/2025,10:48,Formulario Registro Inspeccion Uva,Pisco,Guadalupe,False,Perú,Pisco,EEUU,,First Inspection,1103568:00:00,AIREN,9,,Pass_Pasar,276,11,366,Yes / Si,356.00,0,0,,107,106,1166,5,12.2,12.3,11.9,13.1,12.4,5,0.29,0.23,0.17,0.37,0.49,2547,,,,,,,,,,,21/11/2025,Pisco,Lote 3,Santa Bernardina Uva,Pisco,313.27,86986,9116,Generica
2023-2024,22/11/2025,10:36,Formulario Registro Inspeccion Uva,Pisco,Guadalupe,False,Perú,Pisco,EEUU,,First Inspection,1103568:00:00,AIREN,9,,Pass_Pasar,276,11,358,Yes / Si,355.00,0,0,,106,105,1155,5,12.4,12.3,12.3,12.1,13.4,5,0.18,0.25,0.5,0.46,0.34,2547,,,,,,,,,,,21/11/2025,Pisco,Lote 3,Santa Bernardina Uva,Pisco,313.27,86986,9116,Generica
2023-2024,22/11/2025,10:06,Formulario Registro Inspeccion Uva,Pisco,Guadalupe,True,Perú,Pisco,EEUU,,First Inspection,1103568:00:00,AIREN,7,,Pass_Pasar,85,3,583,Yes / Si,582.66,0,0,,184,184,552,6,11.8,14.3,12.2,13.5,13.3,6,0.52,0.44,0.64,0.46,0.48,2547,13.6,,0.58,,,,,,,,21/11/2025,Pisco,Lote 10,Eden del Norte,Pisco,76.26,86993,9118,Generica
2023-2024,22/11/2025,9:59,Formulario Registro Inspeccion Uva,Pisco,Guadalupe,False,Perú,Pisco,EEUU,,First Inspection,1103568:00:00,AIREN,7,,Pass_Pasar,85,3,585,Yes / Si,584.16,0,0,,167,167,501,7,12.5,11.9,12.5,12.5,11.9,7,0.58,0.54,0.56,0.27,0.82,2547,12.9,13.2,0.42,0.45,,,,,,,21/11/2025,Pisco,Lote 10,Eden del Norte,Pisco,76.26,86993,9118,Generica
2023-2024,22/11/2025,9:48,Formulario Registro Inspeccion Uva,Pisco,Guadalupe,False,Perú,Pisco,EEUU,,First Inspection,1103568:00:00,AIREN,7,,Pass_Pasar,85,3,584,Yes / Si,583.66,0,0,,175,175,525,6,12.1,12.7,12.7,12.3,12.4,6,0.57,0.5,0.3,0.74,0.57,2547,14.5,,0.5,,,,,,,,21/11/2025,Pisco,Lote 10,Eden del Norte,Pisco,76.26,86993,9118,Generica
2023-2024,22/11/2025,0:49,Formulario Registro Inspeccion Uva,Piura,Lincoln Fernandez,False,Perú,Piura,EEUU,,First Inspection,1103544:00:00,MERLOT,9,,Pass_Pasar,200,8,361.5,Yes / Si,355.33,0,0,,99,101,808,5,14.6,15.7,13.8,16.4,15.2,5,0.37,0.31,0.38,0.29,0.31,2547,,,,,,,,,,,20/11/2025,Piura,Lote 8,Sol del Sur,Piura,68.65,86991,9119,Generica
2023-2024,22/11/2025,0:41,Formulario Registro Inspeccion Uva,Piura,Lincoln Fernandez,False,Perú,Piura,EEUU,,First Inspection,1103568:00:00,MERLOT,8,,Pass_Pasar,200,8,362.6,Yes / Si,357.00,0,0,,114,112,896,5,15,13.6,15.5,16.1,13.3,5,0.28,0.34,0.37,0.47,0.46,2547,,,,,,,,,,,21/11/2025,Piura,Lote 2,Santa Bernardina Uva,Piura,66.97,86985,9119,Generica
2023-2024,22/11/2025,0:34,Formulario Registro Inspeccion Uva,Piura,Lincoln Fernandez,True,Perú,Piura,EEUU,,First Inspection,1103568:00:00,VERDEJO,10,,Pass_Pasar,204,8,368,Yes / Si,361.50,8,0,,115,112,896,2,13.9,13.5,,,,2,0.44,0.4,,,,2547,,,,,,,,,,,21/11/2025,Piura,Lote 41,Campos Gloriosos,Piura,61.84,87024,9108,Generica
2023-2024,22/11/2025,0:33,Formulario Registro Inspeccion Uva,Piura,Lincoln Fernandez,True,Perú,Piura,EEUU,,First Inspection,1103568:00:00,VERDEJO,10,,Pass_Pasar,204,8,362,Yes / Si,361.25,8,0,,106,104.5,836,2,13.9,12.5,,,,2,0.44,0.4,,,,2547,,,,,,,,,,,21/11/2025,Piura,Lote 41,Campos Gloriosos,Piura,61.84,87024,9108,Generica
2023-2024,22/11/2025,16:22,Formulario Registro Inspeccion Uva,Piura,Guadalupe,False,Perú,Pisco,EEUU,,First Inspection,1103568:00:00,AIREN,9,,Pass_Pasar,276,11,364,Yes / Si,352.00,0,3,,110,109.5,1204.5,7,11.9,12.1,11.6,11.9,13.2,7,0.24,0.42,0.13,0.22,0.35,2547,13,12.8,0.37,0.22,,,,,,,21/11/2025,Pisco,Lote 3,Santa Bernardina Uva,Pisco,313.27,86986,9116,Generica
2023-2024,22/11/2025,16:13,Formulario Registro Inspeccion Uva,Ica,Juan M.,False,Perú,Ica,EEUU,,First Inspection,1103568:00:00,AIREN,8,,Pass_Pasar,276,8,360,Yes / Si,355.12,0,0,,98,101.5,812,5,11.6,11.5,12.5,12,12.1,5,0.45,0.3,0.29,0.31,0.38,2547,,,,,,,,,,,21/11/2025,Ica,Lote 26,Andenes de Andrea,Ica,84.47,87009,9116,Generica
2023-2024,22/11/2025,16:11,Formulario Registro Inspeccion Uva,Ica,Juan M.,False,Perú,Ica,EEUU,,First Inspection,1103568:00:00,AIREN,8,,Pass_Pasar,276,10,360,Yes / Si,317.10,0,0,,98,97.5,975,5,11.8,12.4,13,12.7,12.4,5,0.29,0.25,0.52,0.44,0.26,2547,,,,,,,,,,,21/11/2025,Ica,Lote 26,Andenes de Andrea,Ica,84.47,87009,9116,Generica
2023-2024,22/11/2025,16:07,Formulario Registro Inspeccion Uva,Ica,Juan M.,True,Perú,Ica,ASIA CENTRO,Yes / Si,First Inspection,1103568:00:00,VERDEJO,7,Singapur,Pass_Pasar,390,16,151,Yes / Si,145.12,16,0,,51,48.5,776,2,11.3,11.6,,,,2,0.5,0.96,,,,2547,,,,,,,,,,,21/11/2025,Ica,Lote 17,Agricultores Unidos,Ica,54.61,87000,9099,Generica
2023-2024,22/11/2025,16:06,Formulario Registro Inspeccion Uva,Ica,Juan M.,True,Perú,Pisco,EEUU,,First Inspection,1103568:00:00,AIREN,7,,Pass_Pasar,276,10,654,Yes / Si,384.30,0,0,,109,106.5,1065,5,12.7,14.2,13.4,13,13.5,5,0.56,0.6,0.74,0.49,0.36,2547,,,,,,,,,,,21/11/2025,Pisco,Lote 20,Agricultores Unidos,Pisco,344.98,87003,9116,Generica
2023-2024,22/11/2025,10:58,Formulario Registro Inspeccion Uva,Pisco,Guadalupe,False,Perú,Pisco,EEUU,,First Inspection,1103568:00:00,MERLOT,8,,Pass_Pasar,276,11,360,Yes / Si,353.54,0,1,,99,99.5,1094.5,6,14.9,11.4,13.2,15.6,15,6,0.35,0.3,0.34,0.33,0.35,2547,12.2,,0.28,,,,,,,,21/11/2025,Pisco,Lote 3,Santa Bernardina Uva,Pisco,313.27,86986,9116,Generica
2023-2024,22/11/2025,10:48,Formulario Registro Inspeccion Uva,Pisco,Guadalupe,False,Perú,Pisco,EEUU,,First Inspection,1103568:00:00,AIREN,9,,Pass_Pasar,276,11,366,Yes / Si,356.00,0,0,,107,106,1166,5,12.2,12.3,11.9,13.1,12.4,5,0.29,0.23,0.17,0.37,0.49,2547,,,,,,,,,,,21/11/2025,Pisco,Lote 3,Santa Bernardina Uva,Pisco,313.27,86986,9116,Generica
2023-2024,22/11/2025,10:36,Formulario Registro Inspeccion Uva,Pisco,Guadalupe,False,Perú,Pisco,EEUU,,First Inspection,1103568:00:00,AIREN,9,,Pass_Pasar,276,11,358,Yes / Si,355.00,0,0,,106,105,1155,5,12.4,12.3,12.3,12.1,13.4,5,0.18,0.25,0.5,0.46,0.34,2547,,,,,,,,,,,21/11/2025,Pisco,Lote 3,Santa Bernardina Uva,Pisco,313.27,86986,9116,Generica
2023-2024,22/11/2025,10:06,Formulario Registro Inspeccion Uva,Pisco,Guadalupe,True,Perú,Pisco,EEUU,,First Inspection,1103568:00:00,AIREN,7,,Pass_Pasar,85,3,583,Yes / Si,582.66,0,0,,184,184,552,6,11.8,14.3,12.2,13.5,13.3,6,0.52,0.44,0.64,0.46,0.48,2547,13.6,,0.58,,,,,,,,21/11/2025,Pisco,Lote 10,Eden del Norte,Pisco,76.26,86993,9118,Generica
2023-2024,22/11/2025,9:59,Formulario Registro Inspeccion Uva,Pisco,Guadalupe,False,Perú,Pisco,EEUU,,First Inspection,1103568:00:00,AIREN,7,,Pass_Pasar,85,3,585,Yes / Si,584.16,0,0,,167,167,501,7,12.5,11.9,12.5,12.5,11.9,7,0.58,0.54,0.56,0.27,0.82,2547,12.9,13.2,0.42,0.45,,,,,,,21/11/2025,Pisco,Lote 10,Eden del Norte,Pisco,76.26,86993,9118,Generica
2023-2024,22/11/2025,9:48,Formulario Registro Inspeccion Uva,Pisco,Guadalupe,False,Perú,Pisco,EEUU,,First Inspection,1103568:00:00,AIREN,7,,Pass_Pasar,85,3,584,Yes / Si,583.66,0,0,,175,175,525,6,12.1,12.7,12.7,12.3,12.4,6,0.57,0.5,0.3,0.74,0.57,2547,14.5,,0.5,,,,,,,,21/11/2025,Pisco,Lote 10,Eden del Norte,Pisco,76.26,86993,9118,Generica
2023-2024,22/11/2025,0:49,Formulario Registro Inspeccion Uva,Piura,Lincoln Fernandez,False,Perú,Piura,EEUU,,First Inspection,1103544:00:00,MERLOT,9,,Pass_Pasar,200,8,361.5,Yes / Si,355.33,0,0,,99,101,808,5,14.6,15.7,13.8,16.4,15.2,5,0.37,0.31,0.38,0.29,0.31,2547,,,,,,,,,,,20/11/2025,Piura,Lote 8,Sol del Sur,Piura,68.65,86991,9119,Generica
2023-2024,22/11/2025,0:41,Formulario Registro Inspeccion Uva,Piura,Lincoln Fernandez,False,Perú,Piura,EEUU,,First Inspection,1103568:00:00,MERLOT,8,,Pass_Pasar,200,8,362.6,Yes / Si,357.00,0,0,,114,112,896,5,15,13.6,15.5,16.1,13.3,5,0.28,0.34,0.37,0.47,0.46,2547,,,,,,,,,,,21/11/2025,Piura,Lote 2,Santa Bernardina Uva,Piura,66.97,86985,9119,Generica
2023-2024,22/11/2025,0:34,Formulario Registro Inspeccion Uva,Piura,Lincoln Fernandez,True,Perú,Piura,EEUU,,First Inspection,1103568:00:00,VERDEJO,10,,Pass_Pasar,204,8,368,Yes / Si,361.50,8,0,,115,112,896,2,13.9,13.5,,,,2,0.44,0.4,,,,2547,,,,,,,,,,,21/11/2025,Piura,Lote 41,Campos Gloriosos,Piura,61.84,87024,9108,Generica
2023-2024,22/11/2025,0:33,Formulario Registro Inspeccion Uva,Piura,Lincoln Fernandez,True,Perú,Piura,EEUU,,First Inspection,1103568:00:00,VERDEJO,10,,Pass_Pasar,204,8,362,Yes / Si,361.25,8,0,,106,104.5,836,2,13.9,12.5,,,,2,0.44,0.4,,,,2547,,,,,,,,,,,21/11/2025,Piura,Lote 41,Campos Gloriosos,Piura,61.84,87024,9108,Generica
2023-2024,25/11/2025,23:55,Formulario Registro Inspeccion Uva,Piura,Lincoln Fernandez,False,Perú,Piura,EEUU,,First Inspection,1103664:00:00,MERLOT,12,,Pass_Pasar,287,11,366.1,Yes / Si,359.35,0,0,,118,112.5,1237.5,5,15.3,19.3,17.1,16.9,19,5,0.44,0.54,0.39,0.45,0.44,2548,,,,,,,,,,,25/11/2025,Piura,Lote 1,Santa Bernardina Uva,Piura,80.51,86984,9116,Generica
2023-2024,25/11/2025,23:52,Formulario Registro Inspeccion Uva,Piura,Lincoln Fernandez,True,Perú,Piura,EEUU,,First Inspection,1103664:00:00,MERLOT,12,,Pass_Pasar,100,4,369.2,Yes / Si,362.25,0,0,,109,105.5,422,5,15.3,19.3,17.1,16.9,19,5,0.44,0.54,0.39,0.45,0.44,2548,,,,,,,,,,,25/11/2025,Piura,Lote 1,Santa Bernardina Uva,Piura,80.51,86984,9119,Generica
2023-2024,25/11/2025,23:39,Formulario Registro Inspeccion Uva,Piura,Lincoln Fernandez,False,Perú,Piura,EEUU,,First Inspection,1103664:00:00,MERLOT,10,,Pass_Pasar,200,8,361.1,Yes / Si,358.35,0,0,,113,111,888,5,13.2,12.9,13,12.7,12.8,5,0.41,0.51,0.56,0.53,0.54,2548,,,,,,,,,,,25/11/2025,Piura,Lote 2,Santa Bernardina Uva,Piura,66.97,86985,9116,Generica
2023-2024,25/11/2025,23:28,Formulario Registro Inspeccion Uva,Piura,Lincoln Fernandez,False,Perú,Piura,EEUU,,First Inspection,1103664:00:00,MERLOT,12,,Pass_Pasar,200,8,347.5,Yes / Si,345.37,8,0,,141,140,1120,2,15.9,16,,,,2,0.47,0.46,,,,2548,,,,,,,,,,,25/11/2025,Piura,Lote 1,Santa Bernardina Uva,Piura,80.51,86984,9108,Generica
2023-2024,25/11/2025,20:28,Formulario Registro Inspeccion Uva,Ica,Juan M.,False,Perú,Pisco,EEUU,,First Inspection,1103640:00:00,MERLOT,9,,Pass_Pasar,276,10,358,Yes / Si,354.40,0,0,,130,128.5,1285,5,13.3,13.8,14.2,11,14.3,5,0.81,0.62,0.39,0.33,0.38,2548,,,,,,,,,,,24/11/2025,Pisco,Lote 20,Agricultores Unidos,Pisco,344.98,87003,9116,Generica
2023-2024,25/11/2025,20:25,Formulario Registro Inspeccion Uva,Ica,Juan M.,False,Perú,Ica,ASIA NORTE,,First Inspection,1103640:00:00,VERDEJO,7,,Pass_Pasar,390,16,149,Yes / Si,144.87,16,0,,33,32.5,520,2,11.7,11.8,,,,2,0.75,0.78,,,,2548,,,,,,,,,,,24/11/2025,Ica,Lote 15,Agricultores Unidos,Ica,62.09,86998,9103,Generica
2023-2024,25/11/2025,20:23,Formulario Registro Inspeccion Uva,Ica,Juan M.,False,Perú,Ica,EUROPA,No,First Inspection,1103640:00:00,AIREN,8,,Pass_Pasar,210,10,335,Yes / Si,332.40,0,0,,145,142.5,1425,2,12.7,13.1,,,,2,0.34,0.51,,,,2548,,,,,,,,,,,24/11/2025,Ica,Lote 17,Agricultores Unidos,Ica,54.61,87000,9098,Generica
2023-2024,25/11/2025,20:21,Formulario Registro Inspeccion Uva,Ica,Juan M.,False,Perú,Pisco,EEUU,,First Inspection,1103664:00:00,AIREN,7,,Pass_Pasar,276,10,359,Yes / Si,355.10,0,0,,120,116,1160,5,13.8,12.9,13.3,14.7,14.1,5,0.48,0.62,0.59,0.4,0.67,2548,,,,,,,,,,,25/11/2025,Pisco,Lote 20,Agricultores Unidos,Pisco,344.98,87003,9116,Generica
2023-2024,25/11/2025,13:35,Formulario Registro Inspeccion Uva,Ica,Juan M.,False,Perú,Ica,EEUU,,First Inspection,1103640:00:00,MERLOT,10,,Pass_Pasar,276,10,359,Yes / Si,355.80,0,0,,93,97,970,5,14.7,15.8,13.5,13.8,15.2,5,0.5,0.57,0.44,0.47,0.32,2548,,,,,,,,,,,24/11/2025,Ica,Lote 37,Tierra Linda,Ica,31.63,87020,9116,Generica
2023-2024,25/11/2025,13:30,Formulario Registro Inspeccion Uva,Ica,Juan M.,False,Perú,Ica,EEUU,,First Inspection,1103664:00:00,MERLOT,10,,Pass_Pasar,276,10,356,Yes / Si,350.90,0,0,,96,94.5,945,5,14.4,14.3,14.3,14.9,15.5,5,0.46,0.49,0.46,0.32,0.29,2548,,,,,,,,,,,25/11/2025,Ica,Lote 37,Tierra Linda,Ica,31.63,87020,9116,Generica
2023-2024,26/11/2025,23:59,Formulario Registro Inspeccion Uva,Pisco,Guadalupe,True,Perú,Pisco,EEUU,,First Inspection,1103688:00:00,AIREN,9,,Pass_Pasar,48,6,353,Yes / Si,346.83,6,0,,124,119.5,717,2,13.5,12,,,,2,0.84,1,,,,2548,,,,,,,,,,,26/11/2025,Pisco,Lote 3,Santa Bernardina Uva,Pisco,313.27,86986,9108,Generica
2023-2024,26/11/2025,23:55,Formulario Registro Inspeccion Uva,Pisco,Guadalupe,True,Perú,Pisco,EEUU,,First Inspection,1103688:00:00,AIREN,9,,Pass_Pasar,276,11,357,Yes / Si,354.27,0,0,,99,97.5,1072.5,5,13.5,13.9,13.3,13.4,13.5,5,0.41,0.45,0.33,0.34,0.4,2548,,,,,,,,,,,26/11/2025,Pisco,Lote 3,Santa Bernardina Uva,Pisco,313.27,86986,9116,Generica
2023-2024,26/11/2025,23:49,Formulario Registro Inspeccion Uva,Pisco,Guadalupe,True,Perú,Pisco,EEUU,,First Inspection,1103688:00:00,AIREN,9,,Pass_Pasar,110,4,577,Yes / Si,575.25,0,0,,161,161,644,5,13.7,13.9,12.6,14.2,12.6,5,0.27,0.35,0.28,0.2,0.32,2548,,,,,,,,,,,26/11/2025,Pisco,Lote 3,Santa Bernardina Uva,Pisco,313.27,86986,9118,Generica
2023-2024,26/11/2025,23:33,Formulario Registro Inspeccion Uva,Pisco,Guadalupe,True,Perú,Pisco,EEUU,,First Inspection,1103688:00:00,AIREN,7,,Pass_Pasar,85,3,584,Yes / Si,583.83,0,0,,200,200,600,6,13.2,12.9,12.4,13.6,13.6,6,0.45,0.74,0.58,0.47,0.38,2548,13.8,,0.46,,,,,,,,26/11/2025,Pisco,Lote 10,Eden del Norte,Pisco,76.26,86993,9118,Generica
2023-2024,26/11/2025,23:23,Formulario Registro Inspeccion Uva,Pisco,Guadalupe,False,Perú,Pisco,EEUU,,First Inspection,1103688:00:00,AIREN,7,,Pass_Pasar,85,3,584.5,Yes / Si,583.83,0,0,,176,176,528,5,13.3,12.8,13.2,13.4,13.4,5,0.44,0.5,0.59,0.54,0.4,2548,,,,,,,,,,,26/11/2025,Pisco,Lote 10,Eden del Norte,Pisco,76.26,86993,9118,Generica
2023-2024,26/11/2025,23:18,Formulario Registro Inspeccion Uva,Pisco,Guadalupe,True,Perú,Pisco,EEUU,,First Inspection,1103688:00:00,AIREN,7,,Pass_Pasar,85,3,583.5,Yes / Si,583.16,0,0,,194,194,582,7,13,13,13.1,13.6,13,7,0.72,0.68,0.4,0.48,0.46,2548,13.6,12.6,0.55,0.43,,,,,,,26/11/2025,Pisco,Lote 10,Eden del Norte,Pisco,76.26,86993,9118,Generica
2023-2024,26/11/2025,12:34,Formulario Registro Inspeccion Uva,Ica,Juan M.,True,Perú,Ica,EEUU,,First Inspection,1103616:00:00,MERLOT,9,,Pass_Pasar,210,10,348,Yes / Si,338.00,10,0,,135,133.5,1335,2,12.9,11.4,,,,2,0.5,0.59,,,,2548,,,,,,,,,,,23/11/2025,Ica,Lote 24,Andenes de Andrea,Ica,151.43,87007,9108,Generica
2023-2024,26/11/2025,12:32,Formulario Registro Inspeccion Uva,Ica,Juan M.,False,Perú,Ica,ASIA NORTE,,First Inspection,1103616:00:00,MERLOT,9,,Pass_Pasar,390,16,150,Yes / Si,145.43,16,0,,48,47.5,760,2,15,12.7,,,,2,0.32,0.45,,,,2548,,,,,,,,,,,23/11/2025,Ica,Lote 24,Andenes de Andrea,Ica,151.43,87007,9102,Generica
2023-2024,26/11/2025,7:45,Formulario Registro Inspeccion Uva,Pisco,Guadalupe,False,Perú,Pisco,EEUU,,First Inspection,1103664:00:00,AIREN,7,,Pass_Pasar,85,3,583,Yes / Si,582.50,0,0,,183,177.5,532.5,5,12.3,13.2,12.8,13.5,13.6,5,0.56,0.44,0.53,0.48,0.6,2548,,,,,,,,,,,25/11/2025,Pisco,Lote 10,Eden del Norte,Pisco,76.26,86993,9118,Generica
2023-2024,26/11/2025,7:44,Formulario Registro Inspeccion Uva,Pisco,Guadalupe,False,Perú,Pisco,EEUU,,First Inspection,1103664:00:00,AIREN,7,,Pass_Pasar,85,3,583.5,Yes / Si,583.16,0,0,,204,204,612,7,11.8,13.4,12.9,13.3,11.8,7,0.52,0.36,0.53,0.53,0.51,2548,12.2,13.1,0.37,0.42,,,,,,,25/11/2025,Pisco,Lote 10,Eden del Norte,Pisco,76.26,86993,9118,Generica
2023-2024,26/11/2025,7:44,Formulario Registro Inspeccion Uva,Pisco,Guadalupe,False,Perú,Pisco,EEUU,,First Inspection,1103664:00:00,AIREN,9,,Pass_Pasar,276,11,369,Yes / Si,358.09,0,0,,108,106,1166,5,13.6,13.4,14,13.4,14.1,5,0.32,0.28,0.33,0.23,0.41,2548,,,,,,,,,,,25/11/2025,Pisco,Lote 3,Santa Bernardina Uva,Pisco,313.27,86986,9116,Generica
2023-2024,26/11/2025,7:39,Formulario Registro Inspeccion Uva,Pisco,Guadalupe,False,Perú,Pisco,EEUU,,First Inspection,1103664:00:00,AIREN,9,,Pass_Pasar,276,11,358,Yes / Si,355.00,0,0,,98,99.5,1094.5,5,14,14,15.1,14.7,12.8,5,0.31,0.21,0.23,0.25,0.32,2548,,,,,,,,,,,25/11/2025,Pisco,Lote 3,Santa Bernardina Uva,Pisco,313.27,86986,9116,Generica
2023-2024,26/11/2025,7:34,Formulario Registro Inspeccion Uva,Pisco,Guadalupe,False,Perú,Pisco,EEUU,,First Inspection,1103664:00:00,AIREN,9,,Pass_Pasar,276,11,366,Yes / Si,356.00,0,0,,97,93.5,1028.5,5,13.7,14.4,13.2,13.8,13.1,5,0.4,0.24,0.2,0.38,0.37,2548,,,,,,,,,,,25/11/2025,Pisco,Lote 3,Santa Bernardina Uva,Pisco,313.27,86986,9116,Generica
2023-2024,26/11/2025,7:18,Formulario Registro Inspeccion Uva,Pisco,Guadalupe,True,Perú,Pisco,EEUU,,First Inspection,1103664:00:00,AIREN,7,,Pass_Pasar,85,3,583.5,Yes / Si,583.16,0,0,,213,210.5,631.5,6,13.9,13.5,13.3,13.7,13.1,6,0.58,0.38,0.47,0.44,0.74,2548,12.3,,0.43,,,,,,,,25/11/2025,Pisco,Lote 10,Eden del Norte,Pisco,76.26,86993,9118,Generica
2023-2024,26/11/2025,7:14,Formulario Registro Inspeccion Uva,Pisco,Guadalupe,True,Perú,Pisco,EEUU,,First Inspection,1103664:00:00,MERLOT,6,,Pass_Pasar,10,3,,No,,,,,283,283,849,2,12.4,12.8,,,,2,0.66,1,,,,2548,,,,,,,,,,,25/11/2025,Pisco,Lote 5,Santa Bernardina Uva,Pisco,72.27,86988,9111,Generica
2023-2024,26/11/2025,7:12,Formulario Registro Inspeccion Uva,Pisco,Guadalupe,False,Perú,Pisco,EEUU,,First Inspection,1103664:00:00,MERLOT,6,,Pass_Pasar,25,6,,No,,,,,136,125.5,753,6,10.6,12.7,13.1,12.7,13.1,6,0.53,0.64,0.65,0.47,0.49,2548,13.7,,0.58,,,,,,,,25/11/2025,Pisco,Lote 4,Santa Bernardina Uva,Pisco,47.28,86987,9116,Generica
2023-2024,26/11/2025,7:05,Formulario Registro Inspeccion Uva,Pisco,Guadalupe,False,Perú,Pisco,EEUU,,First Inspection,1103664:00:00,TINTORERA,5,,Pass_Pasar,20,4,,No,,,,,247,247,988,2,12.9,11.2,,,,2,0.96,1.26,,,,2548,,,,,,,,,,,25/11/2025,Pisco,Lote 4,Santa Bernardina Uva,Pisco,47.28,86987,9108,Generica
2023-2024,29/11/2025,22:32,Formulario Registro Inspeccion Uva,Piura,Lincoln Fernandez,False,Perú,Piura,ASIA CENTRO,No,First Inspection,1103760:00:00,VERDEJO,10,,Pass_Pasar,390,16,143,Yes / Si,141.50,16,0,,42,41,656,2,12.8,12.4,,,,2,0.44,0.6,,,,2548,,,,,,,,,,,29/11/2025,Piura,Lote 41,Campos Gloriosos,Piura,61.84,87024,9100,Generica
2023-2024,29/11/2025,22:30,Formulario Registro Inspeccion Uva,Piura,Lincoln Fernandez,False,Perú,Piura,ASIA CENTRO,Yes / Si,First Inspection,1103760:00:00,VERDEJO,10,Singapur,Pass_Pasar,390,16,143,Yes / Si,141.43,16,0,,42,39.5,632,2,12.8,12.4,,,,2,0.44,0.6,,,,2548,,,,,,,,,,,29/11/2025,Piura,Lote 41,Campos Gloriosos,Piura,61.84,87024,9100,Generica
2023-2024,29/11/2025,15:32,Formulario Registro Inspeccion Uva,Ica,Juan M.,True,Perú,Ica,ASIA NORTE,,First Inspection,1103760:00:00,MERLOT,9,,Pass_Pasar,390,16,149,Yes / Si,145.43,16,0,,31,29.5,472,2,14.3,15.2,,,,2,0.43,0.46,,,,2548,,,,,,,,,,,29/11/2025,Ica,Lote 38,Tierra Linda,Ica,35.08,87021,9103,Generica
2023-2024,29/11/2025,15:31,Formulario Registro Inspeccion Uva,Ica,Juan M.,True,Perú,Pisco,ASIA CENTRO,Yes / Si,First Inspection,1103736:00:00,AIREN,7,Singapur,Pass_Pasar,390,16,148,Yes / Si,144.87,16,0,,65,61.5,984,2,14.7,13.1,,,,2,0.49,0.33,,,,2548,,,,,,,,,,,28/11/2025,Pisco,Lote 20,Agricultores Unidos,Pisco,344.98,87003,9099,Generica
2023-2024,29/11/2025,15:29,Formulario Registro Inspeccion Uva,Ica,Juan M.,False,Perú,Pisco,EEUU,,First Inspection,1103760:00:00,AIREN,7,,Pass_Pasar,276,10,358,Yes / Si,355.20,0,0,,107,104,1040,5,15.1,13.7,13.9,15.5,14.9,5,0.49,0.48,0.41,0.31,0.52,2548,,,,,,,,,,,29/11/2025,Pisco,Lote 20,Agricultores Unidos,Pisco,344.98,87003,9116,Generica
2023-2024,29/11/2025,8:15,Formulario Registro Inspeccion Uva,Piura,Lincoln Fernandez,False,Perú,Piura,EEUU,,First Inspection,1103736:00:00,MERLOT,7,,Pass_Pasar,200,10,364.2,Yes / Si,356.53,0,0,,121,119.5,1195,5,16,14.8,16.9,15.7,15.2,5,0.44,0.53,0.57,0.42,0.54,2548,,,,,,,,,,,28/11/2025,Piura,Lote 2,Santa Bernardina Uva,Piura,66.97,86985,9116,Generica
